1360  1920  8.116196
1360  2000  7.882680
1440  400  11.290950
1440  480  13.245450
1440  560  15.124250
1440  640  18.309099
1440  720  21.175751
1440  800  22.666649
1440  880  26.550449
1440  960  27.254551
1440  1040  28.606050
1440  1120  28.784851
1440  1200  28.994251
1440  1280  28.163651
1440  1360  24.621201
1440  1440  20.191799
1440  1520  16.442551
1440  1600  15.127701
1440  1680  13.506750
1440  1760  11.146749
1440  1840  11.480249
1440  1920  9.500100
1440  2000  9.245740
1520  400  12.051500
1520  480  13.503050
1520  560  16.424250
1520  640  17.787849
1520  720  20.309050
1520  800  23.575802
1520  880  26.175751
1520  960  29.802999
1520  1040  30.821201
1520  1120  31.018200
1520  1200  33.327248
1520  1280  31.099998
1520  1360  31.003052
1520  1440  26.506050
1520  1520  23.089399
1520  1600  19.859249
1520  1680  15.102550
1520  1760  15.458650
1520  1840  12.868351
1520  1920  11.487600
1520  2000  11.159849
1600  400  11.769700
1600  480  12.800000
1600  560  15.269700
1600  640  17.427250
1600  720  20.506050
1600  800  23.069698
1600  880  26.409100
1600  960  29.881849
1600  1040  34.206051
1600  1120  34.196949
1600  1200  35.090900
1600  1280  35.945450
1600  1360  35.557602
1600  1440  35.442402
1600  1520  30.093950
1600  1600  27.208200
1600  1680  21.505299
1600  1760  20.957899
1600  1840  17.954700
1600  1920  14.227900
1600  2000  12.005899
1680  400  11.072705
1680  480  12.569700
1680  560  15.069700
1680  640  18.239399
1680  720  20.206051
1680  800  24.148499
1680  880  25.757549
1680  960  29.878801
1680  1040  34.099998
1680  1120  38.575752
1680  1200  40.209099
1680  1280  40.678799
1680  1360  39.690903
1680  1440  36.160599
1680  1520  33.809700
1680  1600  28.861050
1680  1680  25.593349
1680  1760  22.771801
1680  1840  19.834249
1680  1920  17.453800
1680  2000  16.975151
1760  400  11.142420
1760  480  12.584850
1760  560  15.069700
1760  640  17.654551
1760  720  20.503050
1760  800  24.072701
1760  880  27.024250
1760  960  32.051498
1760  1040  35.642399
1760  1120  38.896950
1760  1200  41.112152
1760  1280  45.148499
1760  1360  48.409100
1760  1440  40.978798
1760  1520  39.942451
1760  1600  43.956348
1760  1680  57.775002
1760  1760  29.530300
1760  1840  26.578201
1760  1920  21.006500
1760  2000  28.398800
1840  400  12.224250
1840  480  13.172701
1840  560  14.636400
1840  640  17.381851
1840  720  20.200001
1840  800  22.433300
1840  880  28.151501
1840  960  31.127300
1840  1040  34.433300
1840  1120  38.745449
1840  1200  44.833351
1840  1280  47.448498
1840  1360  49.169701
1840  1440  52.969696
1840  1520  50.927299
1840  1600  58.006100
1840  1680  42.771950
1840  1760  38.751499
1840  1840  34.842400
1840  1920  25.158501
1840  2000  22.288651
1920  400  11.900000
1920  480  13.457550
1920  560  14.915150
1920  640  17.157600
1920  720  19.799999
1920  800  23.369701
1920  880  27.615150
1920  960  29.796951
1920  1040  37.272751
1920  1120  41.930298
1920  1200  48.090950
1920  1280  52.815151
1920  1360  54.981800
1920  1440  63.295452
1920  1520  55.469700
1920  1600  56.000000
1920  1680  60.006050
1920  1760  45.462101
1920  1840  44.201202
1920  1920  34.590450
1920  2000  30.354252
2000  400  11.342450
2000  480  12.842400
2000  560  14.051500
2000  640  17.436350
2000  720  19.906101
2000  800  22.421200
2000  880  26.633350
2000  960  31.772699
2000  1040  36.178802
2000  1120  41.326801
2000  1200  48.285599
2000  1280  52.406048
2000  1360  60.314552
2000  1440  64.145004
2000  1520  65.510002
2000  1600  62.625751
2000  1680  57.678802
2000  1760  54.334400
2000  1840  52.532600
2000  1920  43.258198
2000  2000  36.942902
